Feature	Gain	Cover	Frequency
vm_mpagospesos_lag2	5.28022114366786e-05	0.000391313763266093	0.000959692898272553
active_quarter_avg6	5.22273068835205e-05	0.00125987718948272	0.000959692898272553
vmr_mpagospesos	5.21250850329967e-05	0.000295085638010879	0.000959692898272553
Visa_mpagominimo_delta1	5.16842517968702e-05	0.00029964601438167	0.000959692898272553
mtransferencias_emitidas	5.1451018298185e-05	0.0011446126307531	0.00191938579654511
Visa_mpagospesos_lag2	5.13526150107788e-05	0.00057184609390794	0.000959692898272553
mprestamos_personales_tend6	5.1277117079108e-05	0.000344036466945053	0.000959692898272553
cprestamos_personales_avg6	5.06435487960358e-05	0.00224132039045524	0.000959692898272553
Visa_mpagominimo_delta2	5.05926982701269e-05	0.000971820388447002	0.00191938579654511
mautoservicio_min6	5.04875357985035e-05	0.000496662641262888	0.000959692898272553
cpagomiscuentas_avg6	4.99358046232555e-05	0.000763632931373113	0.000959692898272553
mcuentas_saldo_max6	4.99211010472132e-05	0.00143785738288954	0.00191938579654511
Visa_msaldopesos	4.96252663018345e-05	0.000331526810661876	0.000959692898272553
vm_mpagado_lag1	4.88421115304516e-05	0.000879734256409295	0.000959692898272553
Master_mpagominimo_lag1	4.85237162443824e-05	0.000455995798763728	0.000959692898272553
ctarjeta_master_transacciones_avg6	4.82338035844697e-05	0.000392276044518645	0.000959692898272553
cliente_antiguedad_lag2	4.80567403060288e-05	0.000431143839458686	0.000959692898272553
mpayroll_sobre_edad_lag2	4.80065629411505e-05	0.000811203095901452	0.000959692898272553
ctarjeta_debito_max6	4.6358097073139e-05	0.000347132502279351	0.000959692898272553
Visa_mlimitecompra_lag2	4.44693869691096e-05	0.000771205666447546	0.00191938579654511
Master_mconsumototal_delta1	4.38523848656194e-05	0.000299604176066342	0.000959692898272553
mtransferencias_recibidas_delta2	4.29683513660711e-05	0.00172181402902307	0.000959692898272553
Visa_msaldototal_delta1	4.28247818250072e-05	0.000320774363622489	0.000959692898272553
Master_fultimo_cierre_lag2	4.19287957410631e-05	0.000521096217414647	0.000959692898272553
mtransferencias_recibidas_lag2	4.18407911117366e-05	0.000297679613561237	0.000959692898272553
catm_trx	4.16000078198844e-05	0.000328388937012249	0.000959692898272553
mtarjeta_visa_consumo_max6	3.96609757996916e-05	0.000303411462761222	0.000959692898272553
vm_mlimitecompra_delta1	3.96303309272272e-05	0.000433779653324372	0.000959692898272553
ctarjeta_visa_transacciones_avg6	3.87112286835901e-05	0.000401689665467525	0.000959692898272553
ctarjeta_visa	3.67486799761848e-05	0.00161521000156643	0.000959692898272553
ccuenta_debitos_automaticos	3.67465388102726e-05	0.000810282652964228	0.000959692898272553
ccaja_ahorro_avg6	3.62977883797958e-05	0.001868080779411	0.000959692898272553
ccuenta_debitos_automaticos_max6	3.58032212148778e-05	0.00190979357979337	0.000959692898272553
cextraccion_autoservicio	3.46064660672048e-05	0.0017330685358464	0.000959692898272553
vm_mconsumospesos_delta1	3.44235063009214e-05	0.000292115117622566	0.000959692898272553
ctarjeta_visa_transacciones_min6	3.32293831912332e-05	0.00224132039045524	0.000959692898272553
vmr_msaldototal_lag2	3.21968985332601e-05	0.000491181821954874	0.000959692898272553
ctarjeta_debito_transacciones_tend6	3.12531954677714e-05	0.00224132039045524	0.000959692898272553
cpagomiscuentas	2.81030916996996e-05	0.00224132039045524	0.000959692898272553
mautoservicio_lag2	2.69090890494157e-05	0.00030295124129261	0.000959692898272553
mcaja_ahorro_delta1	2.63257734183495e-05	0.00224132039045524	0.000959692898272553
Master_mfinanciacion_limite	1.87863668634133e-05	0.000290316070063447	0.000959692898272553
vmr_msaldopesos2_lag1	1.5733787029096e-05	0.000426750816349209	0.000959692898272553
vmr_mpagominimo_lag1	9.01500640187686e-06	0.000307386102717415	0.000959692898272553
mplazo_fijo_dolares_max6	8.22360769000934e-06	0.00127686354550603	0.000959692898272553
ctransferencias_recibidas_delta2	7.38030979665276e-06	0.000431018324512701	0.000959692898272553
vmr_mpagado_lag1	7.2923510924742e-06	0.000363031062104126	0.000959692898272553
ctarjeta_debito_transacciones_lag2	5.29213924655911e-06	0.000475994513490681	0.000959692898272553
vm_cconsumos	4.05718868038335e-06	0.000324623488632697	0.000959692898272553
mpayroll_max6	2.33296833981336e-06	0.000479676285239576	0.000959692898272553
mcuentas_saldo_avg6	1.55724365506445e-06	0.000452983440060087	0.000959692898272553
